gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,city_development_index,training_hours,target
1.0,0.0,3.0,2.0,5.0,21.0,6.0,5.0,4.0,0.887,152.0,0.0
1.0,0.0,3.0,2.0,2.0,14.0,3.0,5.0,6.0,0.926,10.0,0.0
1.0,1.0,3.0,2.0,5.0,21.0,2.3612138122296837,4.292642280033118,4.0,0.91,83.0,0.0
0.9391807014958165,0.0,0.0,3.0,5.0,5.0,3.0,5.0,4.0,0.926,61.0,0.0
1.0,1.0,3.0,0.0,4.0,15.0,2.6741898456674917,4.238349026998762,0.0,0.527,17.0,1.0
0.0,0.0,3.0,2.0,5.0,2.0,0.0,5.0,4.0,0.804,41.0,0.0
0.9391807014958165,0.0,3.0,2.0,5.0,21.0,2.0,5.0,0.0,0.855,17.0,0.0
1.0,0.0,3.0,2.0,5.0,11.0,6.0,1.0,1.0,0.794,46.0,0.0
1.0,0.0,3.0,0.0,5.0,4.0,3.0,1.0,0.0,0.924,131.0,0.0
1.0,0.0,1.0,0.0,5.0,17.0,0.0,5.0,0.0,0.698,55.0,0.0
1.0,0.0,3.0,0.0,5.0,2.0,0.0,5.0,1.0,0.91,12.0,0.0
1.0,0.0,0.0,0.0,5.0,6.0,3.0,5.0,2.0,0.767,84.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,2.0,4.0,4.0,0.91,94.0,0.0
0.9391807014958165,0.0,3.0,2.0,5.0,19.0,1.0,5.0,0.0,0.743,20.0,0.0
0.9391807014958165,0.0,3.0,0.0,5.0,21.0,2.23519676952794,5.0,2.0,0.92,76.0,0.0
1.0,1.0,3.0,0.0,5.0,21.0,1.0,5.0,0.0,0.92,124.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,2.0,5.0,4.0,0.843,68.0,0.0
1.0,0.0,3.0,2.0,5.0,9.0,2.0,5.0,0.0,0.92,22.0,0.0
1.0,0.0,3.0,0.0,1.0,15.0,2.4362491619656517,4.279625586118931,1.0,0.92,54.0,1.0
1.0,0.0,3.0,2.0,5.0,21.0,2.2403515236389286,5.0,0.0,0.91,12.0,0.0
1.0,0.0,3.0,2.0,5.0,21.0,6.0,5.0,0.0,0.887,23.0,0.0
1.0,0.0,3.0,2.0,5.0,5.0,2.0,5.0,0.0,0.855,15.0,0.0
1.0,1.0,3.0,0.0,5.0,21.0,2.4362491619656517,4.279625586118931,1.0,0.92,32.0,0.0
1.0,1.0,3.0,1.0,4.594062657588655,11.0,2.3076085989693746,4.301941399123912,6.0,0.91,17.0,0.0
1.0,0.0,0.0,0.0,5.0,1.0,0.0,4.556410632076883,6.0,0.887,10.0,0.0
1.0,1.0,3.0,1.0,4.562013575325691,16.0,3.0,5.0,4.0,0.939,162.0,0.0
0.0,0.0,3.0,2.0,5.0,21.0,2.3558413420751876,4.293574264755122,4.0,0.92,46.0,0.0
1.0,1.0,0.0,1.0,4.910132917147536,18.0,2.387777491213186,5.0,6.0,0.624,328.0,0.0
1.0,1.0,3.0,1.0,4.828352500338594,18.0,6.0,5.0,4.0,0.698,20.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,2.302724048381884,5.0,0.0,0.789,4.0,0.0
1.0,0.0,3.0,2.0,5.0,1.0,3.0,5.0,0.0,0.939,2.0,0.0
0.9391807014958165,0.0,3.0,0.0,5.0,17.0,6.0,0.0,0.0,0.624,46.0,0.0
1.0,0.0,3.0,0.0,5.0,16.0,0.0,5.0,0.0,0.939,26.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,2.0,5.0,3.0,0.92,88.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,6.0,5.0,4.0,0.913,20.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,2.400970091372953,4.285745593090286,4.0,0.836,83.0,0.0
0.9030861302998305,0.0,1.0,3.0,4.0,14.0,3.0,5.0,2.0683367944807833,0.624,8.0,1.0
1.0,1.0,0.0,2.0,5.0,5.0,2.3037237661013363,4.15677409767415,6.0,0.92,40.0,1.0
0.0,0.0,3.0,0.0,5.0,21.0,0.0,2.0,4.0,0.91,37.0,0.0
1.0,0.0,3.0,1.0,4.668107089023778,21.0,2.3972093622648054,4.286397982395689,4.0,0.843,44.0,0.0
1.0,1.0,3.0,0.0,5.0,20.0,3.0,4.181829385682992,0.0,0.926,49.0,0.0
1.0,1.0,3.0,1.0,4.836088485712413,13.0,2.559278728503606,4.258283135985031,1.0,0.691,8.0,0.0
1.0,0.0,3.0,2.0,5.0,1.0,3.0,5.0,0.0,0.92,72.0,0.0
1.0,1.0,0.0,0.0,5.0,0.0,2.461853170805017,4.12934273276277,0.0,0.925,102.0,1.0
0.9391807014958165,0.0,3.0,0.0,5.0,18.0,2.0,5.0,0.0,0.865,30.0,0.0
1.0,0.0,3.0,0.0,5.0,14.0,0.0,1.0,1.0,0.899,52.0,0.0
0.0,0.0,1.0,0.0,5.0,21.0,2.0,5.0,4.0,0.884,99.0,0.0
0.9223159577034058,1.0,0.0,1.0,4.852521354386019,15.0,2.4627488826744126,4.129187349902821,6.0,0.624,91.0,1.0
1.0,1.0,0.0,1.0,4.525399687150255,16.0,3.0,4.0,1.0,0.92,111.0,1.0
1.0,0.0,1.0,0.0,5.0,7.0,2.0,5.0,2.0,0.899,9.0,0.0
0.9391807014958165,0.0,3.0,3.0,5.0,21.0,3.0,5.0,0.0,0.926,41.0,0.0
0.9256346567008148,1.0,0.0,0.0,5.0,12.838467849753593,2.464539405882264,4.128876740401767,0.0,0.92,41.0,1.0
1.0,0.0,3.0,2.0,5.0,21.0,2.3558413420751876,4.293574264755122,4.0,0.92,77.0,1.0
1.0,0.0,3.0,2.0,5.0,21.0,2.3558413420751876,4.293574264755122,4.0,0.92,63.0,1.0
1.0,0.0,3.0,0.0,5.0,21.0,4.0,1.0,4.0,0.92,262.0,0.0
1.0,0.0,3.0,2.0,5.0,17.0,6.0,1.0,0.0,0.743,17.0,1.0
0.9256346567008148,0.0,3.0,0.0,5.0,20.0,1.0,5.0,0.0,0.624,10.0,1.0
1.0,0.0,3.0,2.0,5.0,21.0,2.0,5.0,0.0,0.926,20.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,6.0,5.0,3.0,0.804,78.0,0.0
0.9391807014958165,0.0,3.0,0.0,5.0,21.0,2.36455678260703,4.292062361070666,6.0,0.804,37.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,1.0,5.0,4.0,0.92,55.0,0.0
1.0,1.0,3.0,4.0,4.583011249911771,14.0,2.3022361288148785,4.302873383845917,6.0,0.92,41.0,0.0
1.0,0.0,3.0,0.0,5.0,2.0,2.3207656877703418,5.0,2.0,0.754,88.0,0.0
1.0,1.0,0.0,0.0,5.0,16.0,2.5096681551800293,4.121048068736931,0.0,0.836,73.0,0.0
0.0,1.0,0.0,0.0,5.0,20.0,2.464539405882264,4.128876740401767,0.0,0.92,31.0,1.0
1.0,0.0,3.0,0.0,2.0,13.0,2.3612138122296837,4.292642280033118,4.0,0.91,2.0,0.0
1.0,1.0,0.0,0.0,5.0,13.0,2.4640021588668146,4.1289699388739685,0.0,0.921,76.0,1.0
1.0,0.0,3.0,2.0,5.0,18.0,5.0,5.0,3.0,0.698,8.0,1.0
1.0,0.0,1.0,2.0,5.0,13.0,0.0,5.0,1.0,0.624,25.0,0.0
0.0,0.0,3.0,2.0,5.0,1.0,2.294991917215402,5.0,1.0,0.804,24.0,0.0
0.9256346567008148,0.0,3.0,0.0,5.0,15.0,3.0,5.0,1.0,0.55,57.0,1.0
1.0,1.0,0.0,1.0,4.7112075789636245,14.0,2.366044419893488,4.1459630748989,6.0,0.804,66.0,0.0
0.8715351222928636,1.0,3.0,0.0,2.0,8.0,2.35261785998249,4.294133455588325,4.0,0.926,33.0,0.0
1.0,0.0,3.0,0.0,5.0,19.0,3.3493845779523785,1.0,0.0,0.6659999999999999,78.0,0.0
1.0,0.0,3.0,0.0,5.0,15.0,3.0,4.181829385682992,1.0,0.55,90.0,1.0
1.0,0.0,3.0,3.0,5.0,21.0,0.0,1.0,2.0,0.92,34.0,0.0
0.8805376038988463,0.0,3.0,0.0,3.0,18.0,2.463051768595806,4.274976026573534,0.0,0.92,58.0,1.0
1.0,0.0,0.0,1.0,4.778621165792616,1.0,1.0,5.0,0.0,0.743,50.0,0.0
0.0,0.0,3.0,2.0,5.0,12.0,4.0,5.0,4.0,0.899,10.0,0.0
1.0,0.0,3.0,2.0,5.0,15.0,0.0,5.0,0.0,0.926,9.0,0.0
1.0,1.0,3.0,1.0,4.619480895245488,0.0,2.4807809201056426,4.271900476990919,0.0,0.887,51.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,2.353240638669566,5.0,4.0,0.691,45.0,0.0
1.0,0.0,3.0,0.0,5.0,8.0,2.0,5.0,4.0,0.897,126.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,2.23519676952794,5.0,0.0,0.92,22.0,0.0
1.0,1.0,0.0,2.0,5.0,4.0,2.0,4.0,3.0,0.926,90.0,1.0
1.0,0.0,3.0,2.0,5.0,21.0,2.4276445040765102,4.281118271878022,2.06794988049375,0.878,45.0,0.0
0.9391807014958165,0.0,3.0,0.0,5.0,14.0,1.0,4.0,0.0,0.769,20.0,0.0
0.9391807014958165,0.0,3.0,0.0,5.0,17.0,3.0,5.0,4.0,0.939,108.0,0.0
0.0,1.0,0.0,0.0,5.0,14.0,2.0,4.209462321447567,0.0,0.923,206.0,0.0
1.0,0.0,3.0,0.0,5.0,18.0,2.564113951642652,4.257444349735227,1.0,0.682,28.0,1.0
1.0,1.0,3.0,2.0,3.0,21.0,5.0,4.0,2.0,0.949,22.0,0.0
0.9256346567008148,0.0,3.0,0.0,5.0,14.0,2.387777491213186,5.0,6.0,0.624,52.0,1.0
1.0,0.0,3.0,2.0,4.0,21.0,3.0,5.0,0.0,0.924,65.0,0.0
1.0,0.0,3.0,0.0,5.0,10.0,0.0,2.0,0.0,0.92,21.0,0.0
1.0,0.0,3.0,3.0,5.0,21.0,2.35261785998249,4.294133455588325,4.0,0.926,4.0,0.0
0.9341156786410676,1.0,1.0,1.0,4.654845399811516,11.0,2.338148943010073,4.199415959038378,6.0,0.855,112.0,0.0
1.0,0.0,3.0,0.0,5.0,6.0,2.3612138122296837,4.292642280033118,4.0,0.91,58.0,0.0
1.0,1.0,3.0,1.0,4.7819365880956815,20.0,2.398940591595803,4.2860976588498385,6.0,0.74,312.0,0.0
0.9307049125799105,1.0,3.0,1.0,4.828352500338594,13.0,2.3496323107918746,5.0,6.0,0.698,202.0,0.0
1.0,0.0,3.0,0.0,5.0,15.0,6.0,0.0,0.0,0.624,68.0,1.0
1.0,0.0,3.0,0.0,5.0,16.0,3.0,4.181829385682992,0.0,0.624,70.0,1.0
1.0,0.0,3.0,0.0,5.0,21.0,1.0,4.0,4.0,0.92,77.0,0.0
1.0,0.0,3.0,0.0,5.0,17.0,3.2184538235332827,1.0,1.0,0.92,2.0,0.0
2.0,1.0,0.0,1.0,4.57638040530564,20.0,2.3005002840086393,4.157333288507353,6.0,0.926,13.0,0.0
0.9358302192397636,1.0,0.0,1.0,4.594062657588655,0.0,2.3090962362558325,4.155842112952146,6.0,0.91,69.0,0.0
0.9391807014958165,1.0,3.0,2.0,5.0,11.0,2.2321039170613477,5.0,0.0,0.926,42.0,0.0
0.9391807014958165,0.0,2.623446674040437,2.0,5.0,2.0,0.0,5.0,4.0,0.855,10.0,0.0
1.0,0.0,3.0,0.0,5.0,10.0,0.0,1.0,1.0,0.727,83.0,0.0
1.0,1.0,0.0,1.0,4.684539957697384,15.0,2.3810873363260763,4.143353517677287,6.0,0.7759999999999999,56.0,1.0
1.0,0.0,3.0,2.0,5.0,21.0,2.246537228572114,5.0,0.0,0.898,31.0,0.0
1.0,0.0,3.0,0.0,5.0,9.0,6.0,5.0,4.0,0.895,82.0,0.0
1.0,0.0,3.0,0.0,5.0,10.0,3.0,5.0,4.0,0.802,87.0,0.0
0.0,0.0,3.0,0.0,2.0,21.0,0.0,5.0,0.0,0.92,220.0,0.0
0.9358573109261074,1.0,0.0,1.0,4.654845399811516,11.0,2.268702671249363,5.0,6.0,0.855,198.0,0.0
0.9256346567008148,0.0,3.0,2.0,5.0,19.0,1.0,2.0,1.0,0.698,119.0,1.0
1.0,1.0,3.0,0.0,0.0,17.0,3.0,1.0,0.0,0.92,103.0,0.0
1.0,1.0,3.0,3.0,5.0,7.0,2.463051768595806,4.274976026573534,0.0,0.92,28.0,0.0
1.0,1.0,0.0,1.0,4.562013575325691,17.0,5.0,5.0,1.0,0.939,48.0,0.0
1.0,0.0,3.0,0.0,5.0,15.0,2.0,5.0,0.0,0.92,184.0,0.0
1.0,1.0,0.0,0.0,5.0,15.0,2.464539405882264,4.128876740401767,0.0,0.92,21.0,0.0
0.9391807014958165,0.0,3.0,2.0,5.0,13.0,2.2403515236389286,5.0,0.0,0.91,248.0,0.0
1.0,0.0,3.0,2.0,4.0,21.0,4.0,5.0,1.0,0.949,14.0,0.0
1.0,0.0,3.0,2.0,5.0,21.0,2.3558413420751876,4.293574264755122,4.0,0.92,74.0,1.0
0.8715351222928636,0.0,3.0,0.0,2.0,15.0,3.0,5.0,0.0,0.939,13.0,0.0
1.0,0.0,3.0,2.0,5.0,7.0,2.0,5.0,1.0,0.92,3.0,1.0
0.0,0.0,3.0,2.0,5.0,15.0,2.441621632120148,4.278693601396927,1.0,0.91,86.0,0.0
1.0,0.0,3.0,0.0,5.0,14.0,0.0,5.0,1.0,0.74,292.0,0.0
0.9391807014958165,0.0,1.0,2.0,5.0,4.0,4.0,5.0,0.0,0.884,40.0,0.0
1.0,0.0,3.0,0.0,5.0,15.0,4.0,5.0,0.0,0.698,31.0,0.0
1.0,0.0,3.0,0.0,3.0,6.0,2.3558413420751876,4.293574264755122,4.0,0.92,174.0,1.0
1.0,0.0,3.0,1.0,4.9972947949531985,14.0,2.692456244192778,4.235180278943947,0.0,0.493,105.0,1.0
1.0,1.0,1.0,0.0,5.0,11.0,2.5215887015822083,4.167593901868951,1.0,0.763,25.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,2.521134190406686,4.264900227511262,1.0,0.762,70.0,0.0
1.0,0.0,3.0,2.0,4.0,18.0,2.0,5.0,2.0,0.91,17.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,0.0,5.0,0.0,0.682,103.0,0.0
1.0,0.0,3.0,2.0,5.0,9.0,3.0,5.0,3.0,0.92,109.0,0.0
1.0,0.0,3.0,0.0,5.0,9.0,0.0,5.0,4.0,0.64,48.0,0.0
0.0,0.0,3.0,2.0,2.0,2.0,3.0,4.0,0.0,0.92,26.0,0.0
1.0,0.0,3.0,1.0,4.583011249911771,9.0,2.23519676952794,5.0,4.0,0.92,116.0,0.0
1.0,0.0,3.0,0.0,2.0,21.0,0.0,5.0,4.0,0.92,22.0,0.0
0.0,0.0,3.0,0.0,2.0,11.0,3.0,5.0,6.0,0.91,57.0,0.0
1.0,0.0,3.0,0.0,5.0,14.0,0.0,5.0,1.0,0.92,62.0,0.0
1.0,0.0,1.0,0.0,5.0,13.0,0.0,2.0,0.0,0.92,109.0,1.0
1.0,0.0,3.0,2.0,5.0,21.0,0.0,5.0,1.0,0.855,89.0,0.0
0.9391807014958165,0.0,3.0,2.0,5.0,21.0,4.0,5.0,1.0,0.92,146.0,0.0
1.0,0.0,0.0,0.0,5.0,7.0,4.0,5.0,0.0,0.91,53.0,0.0
1.0,0.0,3.0,2.0,5.0,21.0,3.0,5.0,4.0,0.926,114.0,0.0
1.0,0.0,0.0,0.0,5.0,0.0,2.387777491213186,5.0,6.0,0.624,21.0,1.0
1.0,0.0,3.0,0.0,5.0,2.0,1.0,5.0,4.0,0.92,52.0,0.0
1.0,0.0,3.0,2.0,5.0,21.0,0.0,5.0,0.0,0.92,216.0,0.0
1.0,1.0,0.0,1.0,4.928776067356518,11.0,2.499818926740434,4.122756655320991,6.0,0.555,34.0,1.0
0.8715351222928636,0.0,3.0,0.0,2.0,11.0,4.0,5.0,0.0,0.899,30.0,0.0
0.9391807014958165,0.0,3.0,2.0,5.0,11.0,5.0,5.0,6.0,0.91,43.0,0.0
1.0,0.0,2.330914022958888,2.0,5.0,15.0,6.0,0.0,1.2126318298942764,0.624,107.0,1.0
1.0,0.0,3.0,0.0,5.0,6.0,0.0,5.0,1.0,0.92,55.0,0.0
1.0,1.0,0.0,0.0,5.0,13.0,2.4334985672708376,4.134261523660143,2.0,0.878,112.0,1.0
0.9391807014958165,0.0,3.0,2.0,5.0,21.0,4.0,5.0,4.0,0.926,42.0,0.0
1.0,0.0,3.0,0.0,5.0,1.0,2.268702671249363,5.0,0.0,0.855,28.0,0.0
1.0,0.0,3.0,0.757173706831155,4.910132917147536,11.0,2.6220768851688825,4.2473892788022045,0.0,0.624,27.0,0.0
1.0,0.0,3.0,0.0,5.0,17.0,0.0,5.0,1.0,0.579,5.0,1.0
1.0,0.0,3.0,0.0,5.0,19.0,6.0,1.0,0.0,0.92,70.0,0.0
0.9256346567008148,0.0,0.0,0.0,5.0,0.0,3.0,5.0,0.0,0.624,48.0,1.0
1.0,1.0,3.0,0.7553682703751144,4.57638040530564,20.0,2.299012646722181,4.303432574679119,6.0,0.926,76.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,0.0,5.0,0.0,0.926,164.0,0.0
1.0,0.0,1.0,0.0,5.0,3.0,2.0,4.2580760612975945,0.0,0.884,77.0,0.0
0.9391807014958165,0.0,3.0,2.0,5.0,17.0,2.5296703985115547,4.26341941602068,0.0,0.7959999999999999,109.0,0.0
1.0,0.0,3.0,1.0,4.852521354386019,5.0,2.387777491213186,5.0,4.0,0.624,3.0,1.0
1.0,1.0,3.0,0.0,5.0,5.0,2.4807809201056426,4.271900476990919,0.0,0.887,18.0,0.0
1.0,0.0,3.0,0.0,5.0,2.0,2.4362491619656517,4.279625586118931,1.0,0.92,13.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,2.0,5.0,4.0,0.92,24.0,0.0
0.9391807014958165,0.0,3.0,2.0,5.0,2.0,6.0,0.0,0.0,0.91,79.0,0.0
1.0,0.0,3.0,0.0,5.0,15.0,0.0,5.0,4.0,0.7659999999999999,19.0,1.0
0.9358298858489387,1.0,0.0,1.0,4.59074723528559,16.0,2.3074844952094837,4.156121708368747,6.0,0.913,22.0,0.0
1.0,1.0,3.0,4.0,4.583011249911771,17.0,2.463051768595806,4.274976026573534,0.0,0.92,94.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,2.3558413420751876,4.293574264755122,4.0,0.92,18.0,0.0
1.0,0.0,3.0,2.0,5.0,6.0,1.0,5.0,0.0,0.884,6.0,0.0
0.9304486886954447,0.0,3.0,1.0,4.828352500338594,18.0,6.0,0.0,0.0,0.698,166.0,0.0
1.0,0.0,0.0,2.0,5.0,1.0,4.0,4.0,0.0,0.92,40.0,1.0
1.0,1.0,0.0,1.0,4.583011249911771,20.0,2.3037237661013363,4.15677409767415,6.0,0.92,12.0,0.0
1.0,0.0,3.0,2.0,5.0,3.0,2.0,4.0,4.0,0.939,83.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,0.0,5.0,4.0,0.804,27.0,0.0
0.8715351222928636,0.0,3.0,2.0,2.0,14.0,0.0,5.0,1.0,0.91,154.0,0.0
1.0,1.0,0.0,2.0,5.0,13.0,3.0,5.0,0.0,0.624,47.0,0.0
1.0,1.0,0.0,2.0,5.0,17.0,3.0,4.0,0.0,0.8959999999999999,54.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,2.0,5.0,1.0,0.899,26.0,0.0
0.8489865958918793,0.0,3.0,0.0,1.0,8.0,2.5669794191468736,4.256947265180351,4.0,0.527,26.0,0.0
1.0,0.0,3.0,0.0,5.0,1.0,0.0,4.702251851626967,0.0,0.6890000000000001,206.0,0.0
1.0,0.0,3.0,1.0,4.583011249911771,21.0,2.7268252965306115,3.0,0.0,0.92,138.0,0.0
0.0,0.0,0.0,2.0,5.0,7.0,0.0,5.0,2.0,0.855,168.0,0.0
1.0,0.0,1.0,0.0,5.0,1.0,6.0,5.0,0.0,0.897,48.0,0.0
1.0,0.0,3.0,1.0,4.518768842544124,16.0,1.0,5.0,2.0,0.926,15.0,1.0
1.0,0.0,0.0,0.0,5.0,7.0,2.4994604618864873,4.1228188397087395,0.0,0.855,54.0,0.0
1.0,0.0,3.0,0.0,5.0,3.0,3.0,5.0,1.0,0.897,59.0,0.0
1.0,1.0,3.0,0.0,5.0,21.0,2.0,5.0,4.0,0.92,32.0,0.0
1.0,0.0,3.0,0.0,5.0,14.0,3.0,5.0,0.0,0.92,9.0,0.0
0.922282623744493,1.0,0.0,0.5574086416773406,4.852521354386019,20.0,2.6235645224553403,4.101289992630438,0.0,0.624,37.0,1.0
1.0,1.0,0.0,2.0,5.0,5.0,2.0,4.0,1.0,0.92,52.0,1.0
0.9391807014958165,1.0,3.0,3.0,5.0,10.0,0.0,5.0,4.0,0.92,152.0,0.0
1.0,0.0,0.0,0.0,5.0,21.0,0.0,5.0,1.0,0.92,136.0,0.0
1.0,1.0,1.0,0.0,5.0,0.0,2.3666230348289012,4.194476440011754,6.0,0.802,29.0,1.0
0.9306802416588653,0.0,3.0,1.0,4.583011249911771,6.0,2.0,5.0,4.0,0.92,45.0,0.0
0.9391807014958165,0.0,0.0,0.0,5.0,17.0,2.3090962362558325,4.155842112952146,6.0,0.91,16.0,0.0
0.9391807014958165,1.0,3.0,0.0,5.0,2.0,2.0,5.0,1.0,0.92,36.0,0.0
1.0,0.0,3.0,0.0,5.0,14.0,6.0,5.0,2.0,0.624,7.0,1.0
2.0,0.0,3.0,0.0,5.0,2.0,5.0,5.0,0.0,0.91,33.0,0.0
0.0,0.0,0.0,2.0,5.0,3.0,0.0,5.0,0.0,0.91,44.0,1.0
0.9256346567008148,0.0,1.0,2.0,5.0,16.0,2.985526445309417,2.0,4.0,0.895,22.0,1.0
1.0,1.0,0.0,0.0,5.0,11.0,2.342942798229156,4.1499706092035185,6.0,0.847,7.0,1.0
1.0,0.0,3.0,2.0,5.0,21.0,2.0,5.0,4.0,0.895,30.0,0.0
1.0,0.0,3.0,0.0,5.0,6.0,0.0,5.0,2.0,0.91,125.0,0.0
1.0,0.0,3.0,2.0,5.0,21.0,1.0,3.0,4.0,0.92,30.0,0.0
1.0,0.0,3.0,2.0,5.0,2.0,2.3826439487053426,4.288924705209725,3.0,0.92,82.0,1.0
0.9256346567008148,1.0,0.0,2.0,5.0,16.0,2.3037237661013363,4.15677409767415,6.0,0.92,117.0,1.0
1.0,0.0,1.0,0.0,1.0,17.0,0.0,5.0,1.0,0.926,15.0,0.0
1.0,0.0,3.0,0.0,5.0,3.0,2.233134867883545,5.0,0.0,0.924,84.0,0.0
1.0,0.0,1.0,0.0,5.0,14.0,0.0,5.0,2.0,0.92,52.0,0.0
1.0,1.0,3.0,0.0,5.0,13.0,3.0,5.0,1.0,0.92,28.0,0.0
1.0,0.0,3.0,2.0,5.0,2.0,2.0,5.0,0.0,0.738,53.0,0.0
1.0,1.0,3.0,0.0,5.0,9.0,2.3751822346313727,4.290219119755907,4.0,0.884,18.0,0.0
0.0,0.0,3.0,0.0,5.0,14.0,3.2184538235332827,1.0,1.0,0.92,6.0,0.0
1.0,0.0,3.0,2.0,5.0,4.0,1.0,5.0,0.0,0.743,18.0,0.0
1.0,0.0,3.0,0.0,5.0,13.0,3.6168488087198636,0.0,0.0,0.624,158.0,0.0
0.9256346567008148,0.0,3.0,0.0,5.0,13.0,2.471170217969875,4.273567685425903,1.0,0.855,36.0,1.0
1.0,0.0,3.0,0.0,5.0,21.0,2.0,5.0,6.0,0.624,74.0,0.0
1.0,0.0,0.0,0.0,5.0,15.0,2.464539405882264,4.128876740401767,0.0,0.92,25.0,1.0
1.0,0.0,3.0,0.0,2.0,2.0,3.0,1.0,0.0,0.92,113.0,0.0
1.0,0.0,3.0,0.0,5.0,15.0,3.0,5.0,0.0,0.55,74.0,1.0
1.0,1.0,3.0,1.0,4.653740259043828,0.0,2.268187195838264,5.0,6.0,0.856,26.0,0.0
1.0,0.0,1.0,0.0,5.0,1.0,3.0,5.0,1.0,0.767,308.0,0.0
1.0,0.0,3.0,2.0,3.0,10.0,3.0,5.0,3.0,0.754,72.0,0.0
0.0,1.0,3.0,2.0,5.0,17.0,1.0,5.0,1.0,0.92,22.0,0.0
0.0,1.0,0.0,2.0,2.0,17.0,2.464539405882264,4.128876740401767,0.0,0.92,35.0,1.0
1.0,0.0,3.0,2.0,5.0,19.0,4.0,5.0,0.0,0.926,184.0,0.0
0.0,1.0,3.0,4.0,4.562013575325691,13.0,2.2920284355213365,4.304644154817725,6.0,0.939,11.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,2.45075483138279,4.277109227369519,1.0,0.893,19.0,1.0
0.9391807014958165,1.0,3.0,0.0,5.0,20.0,2.463051768595806,4.274976026573534,0.0,0.92,50.0,0.0
1.0,0.0,3.0,0.0,5.0,16.0,3.0,5.0,0.0,0.55,91.0,1.0
1.0,0.0,3.0,0.0,5.0,2.0,4.0,5.0,3.0,0.91,46.0,0.0
1.0,1.0,3.0,3.0,5.0,2.0,3.0,5.0,1.0,0.92,54.0,0.0
1.0,0.0,3.0,1.0,4.72115384587282,13.0,2.369392005746076,4.2912235748208625,6.0,0.795,45.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,2.0,5.0,4.0,0.682,24.0,0.0
1.0,1.0,0.0,1.0,4.57638040530564,17.0,2.461315923789567,4.12943593123497,0.0,0.926,18.0,0.0
0.0,0.0,3.0,2.0,5.0,21.0,6.0,5.0,4.0,0.722,70.0,1.0
2.0,0.0,3.0,0.0,1.0,15.0,2.5823206060256134,4.254285965745037,0.0,0.698,21.0,0.0
1.0,0.0,3.0,0.0,5.0,19.0,2.4094465553354967,4.284275145664329,2.0,0.92,52.0,1.0
1.0,1.0,1.0,0.0,5.0,19.0,4.0,5.0,4.0,0.847,29.0,0.0
1.0,0.0,3.0,2.0,5.0,16.0,0.0,5.0,0.0,0.624,92.0,1.0
1.0,0.0,3.0,0.0,5.0,8.0,2.0,5.0,4.0,0.92,88.0,0.0
0.9391807014958165,0.0,1.0,2.0,5.0,6.0,1.0,5.0,1.0,0.92,17.0,0.0
1.0,0.0,3.0,2.0,5.0,4.0,3.0,1.0,0.0,0.897,51.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,2.0,5.0,4.0,0.92,16.0,0.0
1.0,0.0,3.0,0.0,5.0,16.0,4.0,5.0,1.0,0.92,34.0,0.0
1.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,0.855,48.0,0.0
0.9391807014958165,0.0,3.0,3.0,5.0,2.0,2.0,5.0,4.0,0.91,23.0,0.0
1.0,1.0,0.0,1.0,4.713417860499002,15.0,1.0,4.382936476762224,0.0,0.802,2.0,0.0
0.8715351222928636,1.0,3.0,0.0,2.0,20.0,3.0,5.0,0.0,0.91,72.0,0.0
0.9256346567008148,0.0,0.0,2.0,5.0,16.0,2.5431567025648762,4.11523867126663,3.0,0.624,76.0,1.0
1.0,0.0,3.0,2.0,5.0,6.0,3.0,5.0,6.0,0.624,30.0,0.0
1.0,0.0,3.0,0.0,5.0,8.0,0.0,5.0,4.0,0.91,34.0,0.0
0.9391807014958165,1.0,3.0,0.0,5.0,20.0,2.463051768595806,4.274976026573534,0.0,0.92,30.0,0.0
1.0,1.0,3.0,4.0,4.594062657588655,20.0,2.3076085989693746,4.301941399123912,6.0,0.91,31.0,0.0
1.0,1.0,3.0,0.0,5.0,7.0,2.23519676952794,5.0,0.0,0.92,113.0,0.0
1.0,0.0,3.0,0.0,5.0,2.0,3.0,5.0,3.0,0.91,196.0,0.0
